Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,20630.46247861525989719667,8264.50264338575834699441,0.40059706135780631664,24,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 3382.T 4503.T 6702.T MSFT UNH WMT CVX KO CSCO MCD VZ HON AXP DD WBA 
2,20930.46460945431317668408,8846.66528445885160181206,0.42266932194437784043,23,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 4503.T 6702.T MSFT UNH WMT CVX HD KO CSCO MCD VZ HON DD WBA 
3,20985.68992287060609669425,8954.19309204435194260441,0.42668090136440550708,24,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 3382.T 4503.T 6702.T MSFT UNH WMT JPM CVX KO CSCO MCD VZ HON DD WBA 
4,21105.40293130591089720838,9524.11296716002289031167,0.45126420936663502737,24,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 3382.T 4503.T 6702.T MSFT UNH WMT CVX HD KO CSCO MCD VZ HON AXP WBA 
5,21138.17347339319530874491,9733.61475254396464151796,0.46047567756011420492,23,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 4503.T 6702.T MSFT UNH WMT JPM CVX KO CSCO MCD VZ HON DD WBA 
6,21290.00152910826000152156,10224.20493293246181565337,0.48023504925322130221,21,9432.T 8306.T 8035.T 8001.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH CVX HD CSCO MCD VZ HON IBM CRM DD WBA 
7,21331.60946118647916591726,10374.10500231266814807896,0.48632547024586547657,24,9432.T 8306.T 8035.T 8316.T 8001.T 4502.T 4519.T 7267.T 2914.T 3382.T 4503.T 6702.T MSFT UNH WMT JPM CVX KO CSCO MCD VZ HON AXP WBA 
8,21378.80060294771101325750,11208.81271970397392578889,0.52429567625783934925,20,8306.T 8035.T 8001.T 4502.T 4519.T 7267.T 2914.T 4503.T 6702.T MSFT UNH CVX HD CSCO MCD VZ IBM CRM DD WBA 
9,21416.77055525052855955437,11907.87700971323465637397,0.55600712436982724363,21,8306.T 8035.T 4063.T 8001.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD CSCO MCD VZ IBM CRM DD WBA 
10,21455.74029153685842175037,13743.02345975946082035080,0.64052898073064146178,20,8306.T 8035.T 8001.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD CSCO MCD VZ IBM CRM DD WBA 
11,21629.35268855125104892068,13979.49221322847370174713,0.64632041534132611549,21,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD CSCO MCD VZ HON IBM CRM DD WBA 
12,21685.98242631432731286623,15182.31767807584219553974,0.70009821919127024348,20,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD CSCO MCD VZ IBM CRM DD WBA 
13,21964.64137455957097699866,16163.25341119331824302208,0.73587604439170672954,21,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD KO CSCO MCD VZ IBM CRM AXP WBA 
14,22176.89754405441271956079,16390.09247687326569575816,0.73906155918853588815,21,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT JPM CVX HD CSCO MCD VZ HON IBM CRM WBA 
15,22367.50153200277782161720,17713.06967622568845399655,0.79191096291565410414,20,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT JPM CVX HD CSCO MCD VZ IBM CRM WBA 
16,22673.01170321742756641470,17767.30831637371375109069,0.78363247674998703918,20,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD CSCO MCD VZ IBM CRM GS WBA 
17,22729.00919324636561213993,17830.46160268268795334734,0.78448037268517545328,21,8306.T 8035.T 8316.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT JPM CVX HD CSCO MCD VZ HON IBM CRM WBA 
18,22874.01088835121845477261,18036.77278908414518809877,0.78852689531023711922,20,8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT CVX HD KO CSCO MCD VZ IBM CRM AXP WBA 
19,22874.89875365189072908834,18274.88164199813763843849,0.79890546571624154737,20,8306.T 8035.T 4502.T 4519.T 7267.T 4503.T 6702.T MSFT UNH WMT JPM CVX HD CSCO MCD VZ HON IBM CRM WBA 
20,23155.19108873937148018740,18282.33563367247916175984,0.78955667278269114906,20,9432.T 8306.T 8035.T 4502.T 4519.T 7267.T 6702.T MSFT UNH WMT JPM CVX HD KO CSCO MCD VZ IBM CRM WBA 
