Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,6490.545727495430583076085895299911,14106.246996515677892602980136871338,2.173352995073804194703370740172,18,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON INTC MMM TRV DD 
2,6627.230903526367001177277415990829,15058.979560975631102337501943111420,2.272288347907526429025892866775,17,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON INTC MMM TRV 
3,6717.849429337656147254165261983871,15179.057418118480200064368546009064,2.259511407300930585506648640148,16,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON INTC TRV 
4,7149.396450768705108202993869781494,16002.328341463400647626258432865143,2.238276818421899960753762570675,18,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON IBM INTC MMM DD 
5,7446.325876304523262660950422286987,17066.670616724724823143333196640015,2.291958598136804248213138635037,17,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON IBM INTC MMM 
6,8224.277353512492481968365609645844,17084.576644599332212237641215324402,2.077334689752736718304504393018,18,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD KO CSCO MCD AMGN HON IBM INTC MMM 
7,8270.794549754611580283381044864655,17523.151972125418978976085782051086,2.118678183421363936389525406412,16,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD VZ HON IBM MMM 
8,8418.961347616937928250990808010101,17575.403468641114159254357218742371,2.087597595826471863489359748201,16,9984.T 8316.T 8001.T AAPL MSFT PG HD KO CSCO MCD VZ HON IBM INTC MMM TRV 
9,8662.933499405706243123859167098999,18043.621919860637717647477984428406,2.082853564684349123581341700628,16,9984.T 4063.T 6367.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD AMGN HON IBM INTC 
10,8945.219148143321945099160075187683,18668.569867595761024858802556991577,2.086988541971118493734138610307,15,9984.T 4063.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD HON IBM AXP MMM 
11,9181.319827730110773700289428234100,19536.678930313613818725571036338806,2.127872604035366599362077977275,15,9984.T 8001.T 8411.T 6702.T AAPL MSFT V HD CSCO MCD DIS VZ HON IBM INTC 
12,9342.175882205800007795915007591248,19824.817097560982801951467990875244,2.122077056515457638141697316314,15,9984.T 8001.T 8411.T 6702.T AAPL MSFT JNJ V HD CSCO MCD VZ HON IBM INTC 
13,9659.017195108357555000111460685730,20462.677108013929682783782482147217,2.118505091633639203507755155442,15,9984.T 4063.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD AMGN HON IBM MMM 
14,9768.150846820091828703880310058594,20954.328581881531135877594351768494,2.145168406024664076170438420377,14,9984.T 4063.T 8001.T 4503.T AAPL MSFT JPM PG HD CSCO MCD AMGN HON IBM 
15,9972.931328130209294613450765609741,22432.630271776997687993571162223816,2.249351723550152559738535273937,14,9984.T 8001.T 8411.T 6702.T AAPL MSFT V HD CSCO MCD AMGN HON IBM INTC 
16,10645.394783410954914870671927928925,23668.739414634117565583437681198120,2.223378267898325155726979573956,17,9984.T 8001.T 4519.T 6702.T AAPL MSFT V PG HD CSCO MCD HON IBM CAT INTC AXP MMM 
