Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio
1,5346.959719361469979048706591129303,10737.028102083986595971509814262390,2.008062275690043030351716879522,28,6758.T 9432.T 9433.T 4519.T 2914.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT PG CVX MRK KO CSCO NKE DIS VZ HON CAT INTC BA DD 
2,5415.237903448082761315163224935532,11358.290560555768024642020463943481,2.097468433164039414151602613856,28,6758.T 9432.T 9433.T 4502.T 4519.T 2914.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V JPM PG CVX MRK KO CSCO NKE DIS VZ CAT INTC BA DD 
3,5477.142928935744748741853982210159,11624.334051948109845397993922233582,2.122335349427665107668872224167,28,6758.T 9432.T 9433.T 4519.T 2914.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL MSFT V WMT JPM PG CVX MRK KO CSCO NKE DIS VZ HON CAT INTC BA DD 
4,5629.550608636396646033972501754761,12891.889805496850385679863393306732,2.290038886180215893517697622883,28,6758.T 9433.T 4502.T 4519.T 2914.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG CVX MRK KO CSCO NKE DIS VZ CAT INTC BA DD 
5,5657.343355619711473991628736257553,13241.105107822404534090310335159302,2.340516435982160636797289043898,27,6758.T 9433.T 4502.T 4519.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG CVX MRK KO CSCO NKE DIS VZ CAT INTC BA DD 
6,5888.493428557910192466806620359421,14871.034733313183096470311284065247,2.525439641520512701333700533723,27,6758.T 9432.T 8306.T 9433.T 4519.T 2914.T 3382.T 6954.T 4503.T 6702.T AAPL JNJ V WMT JPM PG CVX MRK KO CSCO NKE DIS CAT INTC BA TRV DD 
7,6304.037978752970047935377806425095,15903.463932950744492700323462486267,2.522742405193548531627811826183,27,6758.T 9432.T 9433.T 4519.T 6902.T 3382.T 8411.T 6954.T 4503.T 6702.T AAPL JNJ V WMT JPM PG MRK KO CSCO NKE DIS VZ CAT INTC BA TRV DD 
8,6364.764534352904775005299597978592,16131.929441860464066849090158939362,2.534568145418528040124783728970,25,6758.T 9432.T 8306.T 9433.T 4519.T 3382.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG CVX MRK KO CSCO NKE DIS CAT INTC DD 
9,6373.281211072208861878607422113419,17665.554846874045324511826038360596,2.771814746881705815440000151284,26,6758.T 9432.T 8306.T 9433.T 4519.T 6902.T 3382.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG MRK KO CSCO NKE DIS VZ CAT INTC DD 
10,6684.793058454002675716765224933624,17847.263691331918380456045269966125,2.669830394938129902726586806239,27,6758.T 9432.T 8306.T 9433.T 4519.T 6902.T 3382.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG MRK KO CSCO NKE DIS VZ CAT INTC TRV DD 
11,6974.558953970687980472575873136520,18264.436390214432321954518556594849,2.618722776702073762322697803029,26,6758.T 9432.T 8306.T 9433.T 4519.T 6902.T 3382.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG KO CSCO NKE DIS VZ CAT INTC TRV DD 
12,7101.664529248974758957047015428543,19107.504624584722478175535798072815,2.690567055918847483297895450960,25,6758.T 9432.T 8306.T 9433.T 4519.T 6902.T 3382.T 6954.T 4503.T 6702.T AAPL MSFT JNJ V WMT JPM PG KO CSCO NKE DIS VZ CAT TRV DD 
